others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,16080000,11/10/2017,5233.7197,30378,6810,4312113,1.51E+12,0LIZOsdmeN,4342491,118,com.sec.android.app.shealth,18:05.5,1521811,fd90a8f7-fea8-44fb-8f47-5d3d3610675a,fd90a8f7-fea8-44fb-8f47-5d3d3610675a.extra_data.json,298.44403
0,60,23700000,11/9/2017,4972.9517,24327,6484,4116995,1.51E+12,0LIZOsdmeN,4141322,113,com.sec.android.app.shealth,58:45.1,1302378,33f986d4-6399-46ee-b111-30be52e4fa64,33f986d4-6399-46ee-b111-30be52e4fa64.extra_data.json,275.16995
0,60,22980000,11/8/2017,9952.831,116272,12132,7256045,1.51E+12,0LIZOsdmeN,7372317,201,com.sec.android.app.shealth,25:04.6,1297078,f600b6d2-08c4-4840-a7ca-d031df789924,f600b6d2-08c4-4840-a7ca-d031df789924.extra_data.json,586.139
0,60,26700000,11/7/2017,6372.596,12800,8219,5071632,1.51E+12,0LIZOsdmeN,5084432,140,com.sec.android.app.shealth,25:04.5,1200237,aa76d712-0205-4e2c-ae56-a1835205200d,aa76d712-0205-4e2c-ae56-a1835205200d.extra_data.json,344.74988
0,60,14580000,11/6/2017,3496.43,4270,4593,2903606,1.51E+12,0LIZOsdmeN,2907876,80,com.sec.android.app.shealth,05:01.1,360000,2a5a61a6-0cef-4713-be45-040d3a4f3fab,2a5a61a6-0cef-4713-be45-040d3a4f3fab.extra_data.json,198.48003
0,60,24120000,11/5/2017,2393.6006,7600,3121,2033503,1.51E+12,0LIZOsdmeN,2041103,55,com.sec.android.app.shealth,54:57.2,120000,440b3b06-f88c-413d-8b85-d9f56ce0bf5f,440b3b06-f88c-413d-8b85-d9f56ce0bf5f.extra_data.json,131.85
0,60,12120000,11/4/2017,7344.1963,38574,9023,5676997,1.51E+12,0LIZOsdmeN,5715571,156,com.sec.android.app.shealth,54:59.9,1261668,e3eec1b6-f3a7-44b8-a613-01ff573cfd4f,e3eec1b6-f3a7-44b8-a613-01ff573cfd4f.extra_data.json,400.1718
0,60,30720000,11/3/2017,10885.265,92596,14135,8493886,1.51E+12,0LIZOsdmeN,8586482,236,com.sec.android.app.shealth,08:14.2,1566208,8b58506a-7d7a-4374-9b60-f9f0ce6c16ed,8b58506a-7d7a-4374-9b60-f9f0ce6c16ed.extra_data.json,592.1207
0,60,15300000,11/2/2017,7305.345,72170,9299,5793356,1.51E+12,0LIZOsdmeN,5865526,161,com.sec.android.app.shealth,27:37.1,1565193,3e309286-26fc-4391-a152-afa3da7f750f,3e309286-26fc-4391-a152-afa3da7f750f.extra_data.json,399.8525
0,60,23520000,11/1/2017,6334.303,56574,8063,4954628,1.51E+12,0LIZOsdmeN,5011202,136,com.sec.android.app.shealth,46:44.7,1470616,334efd35-1b24-45de-b755-e05b1ffe52c2,334efd35-1b24-45de-b755-e05b1ffe52c2.extra_data.json,350.0319
0,60,30300000,10/31/2017,5661.015,43215,7453,4563280,1.51E+12,0LIZOsdmeN,4606495,126,com.sec.android.app.shealth,53:59.1,1244206,770972cf-463e-40cc-b032-075300991e3f,770972cf-463e-40cc-b032-075300991e3f.extra_data.json,313.0905
0,60,26040000,10/30/2017,2543.07,16596,3252,2098972,1.51E+12,0LIZOsdmeN,2115568,56,com.sec.android.app.shealth,58:48.2,120000,95f766bc-b488-4b82-98f7-1815c999fc89,95f766bc-b488-4b82-98f7-1815c999fc89.extra_data.json,141.99997
0,60,27720000,10/29/2017,992.9699,2400,1204,789031,1.51E+12,0LIZOsdmeN,791431,21,com.sec.android.app.shealth,07:35.2,60000,66c6f5e6-57f9-41db-bb61-a008e1b6d464,66c6f5e6-57f9-41db-bb61-a008e1b6d464.extra_data.json,54.850002
0,60,38040000,10/28/2017,8403.922,262983,9248,5472003,1.51E+12,0LIZOsdmeN,5734986,158,com.sec.android.app.shealth,50:01.5,300000,738c0fed-faca-403a-aa92-220961230bb9,738c0fed-faca-403a-aa92-220961230bb9.extra_data.json,476.7799
0,60,25920000,10/27/2017,6446.671,41902,8330,5243918,1.51E+12,0LIZOsdmeN,5285820,145,com.sec.android.app.shealth,50:12.5,300000,9f2d4b28-b214-4ba6-a1a7-37057c30b058,9f2d4b28-b214-4ba6-a1a7-37057c30b058.extra_data.json,354.06992
0,60,33600000,10/26/2017,4729.31,44839,6156,3756098,1.51E+12,0LIZOsdmeN,3800937,103,com.sec.android.app.shealth,20:26.5,742902,13fb99bc-5e67-420a-9be9-8e2baed5cf72,13fb99bc-5e67-420a-9be9-8e2baed5cf72.extra_data.json,262.79788
0,60,19560000,10/25/2017,7127.3096,29001,9316,5742691,1.51E+12,0LIZOsdmeN,5771692,158,com.sec.android.app.shealth,38:01.7,1013426,cf1831e9-029b-4ea7-8757-98f48a0f87e9,cf1831e9-029b-4ea7-8757-98f48a0f87e9.extra_data.json,399.14243
0,60,35040000,10/24/2017,5466.42,35857,7209,4504271,1.51E+12,0LIZOsdmeN,4540128,125,com.sec.android.app.shealth,34:46.8,1491610,59bf1b50-1c64-4585-9ade-48e064f2ab06,59bf1b50-1c64-4585-9ade-48e064f2ab06.extra_data.json,316.93637
0,60,28920000,10/23/2017,1721.71,4800,2203,1455941,1.51E+12,0LIZOsdmeN,1460741,40,com.sec.android.app.shealth,48:37.0,120000,a5f2742f-758b-4216-927d-156dd3c85c68,a5f2742f-758b-4216-927d-156dd3c85c68.extra_data.json,94.18998
0,60,26580000,10/22/2017,5265.291,54646,6659,4264535,1.51E+12,0LIZOsdmeN,4319181,118,com.sec.android.app.shealth,00:08.4,120000,745ce9c8-5a16-4acb-9675-544d05d948e7,745ce9c8-5a16-4acb-9675-544d05d948e7.extra_data.json,293.48996
0,60,26580000,10/21/2017,4117.82,12248,5149,3329413,1.51E+12,0LIZOsdmeN,3341661,91,com.sec.android.app.shealth,31:13.6,120000,9698bd50-e530-48ea-adf1-65d78b8ec050,9698bd50-e530-48ea-adf1-65d78b8ec050.extra_data.json,225.14995
0,60,31560000,10/20/2017,6493.9653,25041,8426,5462452,1.51E+12,0LIZOsdmeN,5487493,151,com.sec.android.app.shealth,50:19.2,1444121,daae446f-fde0-4c63-a1c3-63fa80a23606,daae446f-fde0-4c63-a1c3-63fa80a23606.extra_data.json,352.00003
0,60,27540000,10/19/2017,5880.45,21503,7627,4660192,1.51E+12,0LIZOsdmeN,4681695,128,com.sec.android.app.shealth,37:32.7,966270,e27a63e0-b1ea-4858-8138-a99f5bcf2509,e27a63e0-b1ea-4858-8138-a99f5bcf2509.extra_data.json,319.81497
0,60,23640000,10/18/2017,7295.09,41755,9434,5954493,1.51E+12,0LIZOsdmeN,5996248,165,com.sec.android.app.shealth,38:02.7,1110874,6f1cfcb3-f552-4d97-a4c9-1610056aaea8,6f1cfcb3-f552-4d97-a4c9-1610056aaea8.extra_data.json,397.61005
0,60,29880000,10/17/2017,4116.8604,11290,5367,3268050,1.51E+12,0LIZOsdmeN,3279340,90,com.sec.android.app.shealth,35:29.9,965472,bc58fac8-42e4-46e4-9447-040b8d936c1a,bc58fac8-42e4-46e4-9447-040b8d936c1a.extra_data.json,227.94003
0,60,28560000,10/16/2017,2972.8909,27600,3849,2451015,1.51E+12,0LIZOsdmeN,2478615,66,com.sec.android.app.shealth,43:21.1,120000,d7872e6e-caca-45e4-9618-0f6af22b32cb,d7872e6e-caca-45e4-9618-0f6af22b32cb.extra_data.json,171.06996
0,60,27300000,10/15/2017,5125.2393,26811,6517,4137327,1.51E+12,0LIZOsdmeN,4164138,113,com.sec.android.app.shealth,47:00.4,300000,0ec47127-bdb1-44c6-a1e4-b73461b0600c,0ec47127-bdb1-44c6-a1e4-b73461b0600c.extra_data.json,282.41995
0,60,21480000,10/14/2017,14279.37,169666,17631,10825800,1.51E+12,0LIZOsdmeN,10995466,303,com.sec.android.app.shealth,43:20.8,1273330,78fd74fe-fdf5-4369-b3af-e50349263d90,78fd74fe-fdf5-4369-b3af-e50349263d90.extra_data.json,774.65625
0,60,13560000,10/13/2017,12422.042,327443,15007,9063696,1.51E+12,0LIZOsdmeN,9391139,260,com.sec.android.app.shealth,04:25.2,1796047,aabea5a6-9ce7-452f-a608-a95aeec64058,aabea5a6-9ce7-452f-a608-a95aeec64058.extra_data.json,706.903
0,60,24060000,10/12/2017,3525.27,15186,4536,2825246,1.51E+12,0LIZOsdmeN,2840432,78,com.sec.android.app.shealth,38:43.3,300000,30a3549e-e6b2-4bd5-99f3-efe27c9e1a2d,30a3549e-e6b2-4bd5-99f3-efe27c9e1a2d.extra_data.json,199.28998
0,60,20280000,10/11/2017,5255.994,71849,6751,4024507,1.51E+12,0LIZOsdmeN,4096356,113,com.sec.android.app.shealth,35:00.6,1080903,7bf4d84d-2478-4bd5-af8f-4e0a6331983d,7bf4d84d-2478-4bd5-af8f-4e0a6331983d.extra_data.json,291.9386
0,60,18180000,10/10/2017,4703.748,22723,5978,3820057,1.51E+12,0LIZOsdmeN,3842780,105,com.sec.android.app.shealth,15:52.0,240000,f327d831-226f-4ed1-bf00-7525d69c9791,f327d831-226f-4ed1-bf00-7525d69c9791.extra_data.json,255.00002
0,60,16920000,10/9/2017,4820.93,71209,5844,3651530,1.51E+12,0LIZOsdmeN,3722739,101,com.sec.android.app.shealth,21:39.7,240000,e90cba7f-a63f-4b06-94fa-c90e31e7d3d8,e90cba7f-a63f-4b06-94fa-c90e31e7d3d8.extra_data.json,271.14
0,60,27900000,10/8/2017,1711.3401,1200,2145,1428714,1.51E+12,0LIZOsdmeN,1429914,38,com.sec.android.app.shealth,34:43.8,60000,86ec13db-b67e-47dd-8b37-56c5984c162a,86ec13db-b67e-47dd-8b37-56c5984c162a.extra_data.json,94.560005
0,60,41220000,10/7/2017,4720.6987,28758,5779,3708144,1.51E+12,0LIZOsdmeN,3736902,101,com.sec.android.app.shealth,27:27.5,420000,f3cd55e4-85d9-481f-a094-2301d8c723f4,f3cd55e4-85d9-481f-a094-2301d8c723f4.extra_data.json,260.69006
0,60,25500000,10/6/2017,3202.7405,26151,3740,2358967,1.51E+12,0LIZOsdmeN,2385118,65,com.sec.android.app.shealth,46:01.7,180000,5abdb0aa-d7d3-4969-8a1f-e42e2eea4a86,5abdb0aa-d7d3-4969-8a1f-e42e2eea4a86.extra_data.json,186.06
0,60,22140000,10/5/2017,13524.664,126712,16935,10186896,1.51E+12,0LIZOsdmeN,10313608,285,com.sec.android.app.shealth,58:37.8,1868640,500870e9-9a9e-489e-83fb-eabb999f7960,500870e9-9a9e-489e-83fb-eabb999f7960.extra_data.json,748.6748
0,60,27780000,10/4/2017,10596.358,134643,13651,7972273,1.51E+12,0LIZOsdmeN,8106916,223,com.sec.android.app.shealth,51:00.8,1168313,f9726067-3cf7-4b57-aa83-d5cb9fb67e73,f9726067-3cf7-4b57-aa83-d5cb9fb67e73.extra_data.json,590.70825
0,60,23460000,10/3/2017,12041.35,145418,15426,9325960,1.51E+12,0LIZOsdmeN,9471378,261,com.sec.android.app.shealth,14:11.4,1516467,b6798bdd-ca43-4fc4-ba5f-ad5b968be3c4,b6798bdd-ca43-4fc4-ba5f-ad5b968be3c4.extra_data.json,669.59845
0,60,14880000,10/2/2017,6702.9585,49076,8622,5539068,1.51E+12,0LIZOsdmeN,5588144,153,com.sec.android.app.shealth,07:00.8,1787936,042efd49-8e20-48d9-a041-1cd66d94f9d2,042efd49-8e20-48d9-a041-1cd66d94f9d2.extra_data.json,362.6642
0,60,26100000,10/1/2017,6096.84,107506,7600,4771719,1.51E+12,0LIZOsdmeN,4879225,133,com.sec.android.app.shealth,54:32.8,120000,649c7c4b-20da-4ab9-bf78-c04c41199798,649c7c4b-20da-4ab9-bf78-c04c41199798.extra_data.json,338.03998
0,60,29700000,9/30/2017,3017.8408,1820,3885,2536305,1.51E+12,0LIZOsdmeN,2538125,70,com.sec.android.app.shealth,57:39.0,180000,ba3a5e82-6839-4801-9f60-f2e679e57bff,ba3a5e82-6839-4801-9f60-f2e679e57bff.extra_data.json,161.24002
0,60,25320000,9/29/2017,9609.993,52420,12355,7461223,1.51E+12,0LIZOsdmeN,7513643,206,com.sec.android.app.shealth,52:31.6,1319517,bc42e965-a309-4932-a54a-18716c9153ce,bc42e965-a309-4932-a54a-18716c9153ce.extra_data.json,528.03375
0,60,23460000,9/28/2017,7687.919,34466,10138,6181637,1.51E+12,0LIZOsdmeN,6216103,171,com.sec.android.app.shealth,04:54.6,1367782,82a06bda-8173-435a-af43-1899b31a2632,82a06bda-8173-435a-af43-1899b31a2632.extra_data.json,426.99072
0,60,20880000,9/27/2017,8672.999,48257,10902,6587546,1.51E+12,0LIZOsdmeN,6635803,181,com.sec.android.app.shealth,13:17.5,1383118,e90e27e6-a6c9-4108-9d48-a55c86393dff,e90e27e6-a6c9-4108-9d48-a55c86393dff.extra_data.json,488.92374
0,60,18960000,9/26/2017,10608.095,65687,13461,8275345,1.51E+12,0LIZOsdmeN,8341032,230,com.sec.android.app.shealth,59:01.3,1632934,b95fce81-08f1-4a4e-89c5-b6a9237d8acd,b95fce81-08f1-4a4e-89c5-b6a9237d8acd.extra_data.json,606.6111
0,60,26520000,9/25/2017,3794.8596,3600,4898,3136968,1.51E+12,0LIZOsdmeN,3140568,86,com.sec.android.app.shealth,43:49.1,240000,8aa2f82b-394b-42c2-966a-c2772cc9b67a,8aa2f82b-394b-42c2-966a-c2772cc9b67a.extra_data.json,204.67993
0,60,18180000,9/24/2017,3620.608,31963,4562,2897957,1.51E+12,0LIZOsdmeN,2929920,80,com.sec.android.app.shealth,03:36.0,994683,feaf2e5e-8657-4d4c-a6f6-b174c63d95ca,feaf2e5e-8657-4d4c-a6f6-b174c63d95ca.extra_data.json,194.57863
0,60,31380000,9/23/2017,5325.1406,62356,6642,4076136,1.51E+12,0LIZOsdmeN,4138492,113,com.sec.android.app.shealth,39:02.8,420000,02bcc92a-5634-4774-80f8-b3936d3437d5,02bcc92a-5634-4774-80f8-b3936d3437d5.extra_data.json,288.82004
0,60,14340000,9/22/2017,8506.862,72553,10944,6703465,1.51E+12,0LIZOsdmeN,6776018,186,com.sec.android.app.shealth,39:02.7,1809511,2a8040dc-ae1a-45c5-bfba-fe0460afa827,2a8040dc-ae1a-45c5-bfba-fe0460afa827.extra_data.json,464.27652
0,60,26040000,9/21/2017,7404.299,81524,9451,5851646,1.51E+12,0LIZOsdmeN,5933170,163,com.sec.android.app.shealth,39:02.6,1719332,d72a1968-216d-49a0-988e-db6e6697b0d8,d72a1968-216d-49a0-988e-db6e6697b0d8.extra_data.json,415.64716
0,60,27840000,9/20/2017,8026.1846,72398,10361,6133417,1.51E+12,0LIZOsdmeN,6205815,171,com.sec.android.app.shealth,45:32.0,1121288,544695c0-40f4-4a43-8ad2-0440927a4dd6,544695c0-40f4-4a43-8ad2-0440927a4dd6.extra_data.json,434.41766
0,60,28080000,9/19/2017,8410.863,63634,10857,6635518,1.51E+12,0LIZOsdmeN,6699152,185,com.sec.android.app.shealth,38:44.7,1203856,305dd12f-d6c4-4b46-928d-14d57adeb4d9,305dd12f-d6c4-4b46-928d-14d57adeb4d9.extra_data.json,469.02505
0,60,21240000,9/18/2017,5050.187,400,6606,4185092,1.51E+12,0LIZOsdmeN,4185492,115,com.sec.android.app.shealth,56:29.8,710045,818c3652-d1f6-43ef-8066-3db04dbf9790,818c3652-d1f6-43ef-8066-3db04dbf9790.extra_data.json,270.99994
0,60,22140000,9/17/2017,3759.2803,22693,4731,3018756,1.51E+12,0LIZOsdmeN,3041449,83,com.sec.android.app.shealth,28:05.6,60000,6a39ee7b-dea9-41b4-b4c2-95736db2b6cc,6a39ee7b-dea9-41b4-b4c2-95736db2b6cc.extra_data.json,206.46994
0,60,27840000,9/16/2017,6284.42,28385,7929,4767201,1.51E+12,0LIZOsdmeN,4795586,131,com.sec.android.app.shealth,58:01.3,420000,255557e3-07e5-4b04-a06c-e3794f4f3fed,255557e3-07e5-4b04-a06c-e3794f4f3fed.extra_data.json,332.48996
0,60,19620000,9/15/2017,6942.8477,17064,8913,5633684,1.51E+12,0LIZOsdmeN,5650748,155,com.sec.android.app.shealth,03:40.2,300000,ee581504-1f8b-4f56-8d91-49c2354abfce,ee581504-1f8b-4f56-8d91-49c2354abfce.extra_data.json,370.80994
0,60,31020000,9/14/2017,4106.4272,26501,5373,3352530,1.51E+12,0LIZOsdmeN,3379031,91,com.sec.android.app.shealth,32:45.2,1361036,ab73a55a-e750-4c38-b859-12cd3868ae24,ab73a55a-e750-4c38-b859-12cd3868ae24.extra_data.json,226.53564
0,60,25380000,9/13/2017,7508.075,43315,9890,6259189,1.51E+12,0LIZOsdmeN,6302504,173,com.sec.android.app.shealth,03:08.2,1511043,3eec8f30-34d5-4d74-97ca-b109118cce3e,3eec8f30-34d5-4d74-97ca-b109118cce3e.extra_data.json,411.66602
0,60,17280000,9/12/2017,6867.512,19619,9068,5581525,1.51E+12,0LIZOsdmeN,5601144,155,com.sec.android.app.shealth,53:42.8,950524,c46b2b56-b524-4ef7-8cac-2d1c6e585a7b,c46b2b56-b524-4ef7-8cac-2d1c6e585a7b.extra_data.json,385.4516
0,60,25080000,9/11/2017,3158.1602,4400,4070,2605519,1.51E+12,0LIZOsdmeN,2609919,71,com.sec.android.app.shealth,55:01.5,240000,a9980142-32bc-48b6-a3bc-485dd300a086,a9980142-32bc-48b6-a3bc-485dd300a086.extra_data.json,171.97997
0,60,20400000,9/10/2017,7004.848,30410,8875,5563681,1.51E+12,0LIZOsdmeN,5594091,153,com.sec.android.app.shealth,54:58.7,300000,d8b50689-d05b-4296-8086-ed327a41836e,d8b50689-d05b-4296-8086-ed327a41836e.extra_data.json,372.93
0,60,34980000,9/9/2017,8148.9546,229453,9895,5844284,1.50E+12,0LIZOsdmeN,6073737,166,com.sec.android.app.shealth,53:14.5,805004,727bd191-63a5-4b36-8d23-6bb802ac3462,727bd191-63a5-4b36-8d23-6bb802ac3462.extra_data.json,453.24478
0,60,22680000,9/8/2017,8311.729,102649,10370,6225032,1.50E+12,0LIZOsdmeN,6327681,173,com.sec.android.app.shealth,45:02.7,480000,238c4b8f-22c3-4155-bd04-d44c359843aa,238c4b8f-22c3-4155-bd04-d44c359843aa.extra_data.json,460.33987
0,60,21600000,9/7/2017,7664.0884,56785,9781,6109647,1.50E+12,0LIZOsdmeN,6166432,168,com.sec.android.app.shealth,25:05.0,1422200,cf6c0b8a-a5ec-4618-961c-098bcc750995,cf6c0b8a-a5ec-4618-961c-098bcc750995.extra_data.json,422.7182
0,60,30120000,9/6/2017,10381.093,323779,12321,7003874,1.50E+12,0LIZOsdmeN,7327653,201,com.sec.android.app.shealth,16:44.9,1401499,5f93bf0a-2ce7-4983-849a-601abc837ffb,5f93bf0a-2ce7-4983-849a-601abc837ffb.extra_data.json,604.38727
0,60,25200000,9/5/2017,10111.809,183111,11212,6732976,1.50E+12,0LIZOsdmeN,6916087,191,com.sec.android.app.shealth,00:31.7,1059217,e3f2db1d-f894-49da-8850-b56d4e0e1a19,e3f2db1d-f894-49da-8850-b56d4e0e1a19.extra_data.json,609.12714
0,60,32640000,9/4/2017,2863.63,21200,3602,2341050,1.50E+12,0LIZOsdmeN,2362250,65,com.sec.android.app.shealth,52:28.4,120000,45af7550-8085-4223-a81b-0e948b3070b2,45af7550-8085-4223-a81b-0e948b3070b2.extra_data.json,161.06998
0,60,32940000,9/3/2017,8274.316,63924,10242,6395497,1.50E+12,0LIZOsdmeN,6459421,178,com.sec.android.app.shealth,43:01.5,1953385,5a74a709-6d99-4ad4-a9bd-4a35c50e9166,5a74a709-6d99-4ad4-a9bd-4a35c50e9166.extra_data.json,447.86374
0,60,18840000,9/2/2017,2522.9001,38800,3080,1907440,1.50E+12,0LIZOsdmeN,1946240,51,com.sec.android.app.shealth,43:21.1,360000,e029ab58-06e4-4e77-82ac-2ac6caccacb4,e029ab58-06e4-4e77-82ac-2ac6caccacb4.extra_data.json,137.78003
0,60,26520000,9/1/2017,5129.91,72199,5782,3476766,1.50E+12,0LIZOsdmeN,3548965,96,com.sec.android.app.shealth,59:39.3,684996,38f3bab4-59aa-45a0-b2ff-d5af3a4b19e1,38f3bab4-59aa-45a0-b2ff-d5af3a4b19e1.extra_data.json,302.14996
0,60,38280000,8/31/2017,5967.7603,56676,7767,4699477,1.50E+12,0LIZOsdmeN,4756153,130,com.sec.android.app.shealth,54:26.7,818317,c15dd02e-d7fe-49c2-8d18-7ebff68b17ac,c15dd02e-d7fe-49c2-8d18-7ebff68b17ac.extra_data.json,331.32706
0,60,23340000,8/30/2017,9616.819,89060,12155,7533642,1.50E+12,0LIZOsdmeN,7622702,210,com.sec.android.app.shealth,45:36.3,1600904,9e01b781-9825-4b0a-923a-74e82adf29a2,9e01b781-9825-4b0a-923a-74e82adf29a2.extra_data.json,542.4596
0,60,32700000,8/29/2017,9400.623,318633,9832,5583949,1.50E+12,0LIZOsdmeN,5902582,163,com.sec.android.app.shealth,15:00.3,1444962,d2ad00f2-3b38-4669-a367-11ce8831bf2e,d2ad00f2-3b38-4669-a367-11ce8831bf2e.extra_data.json,579.9497
0,60,17820000,8/27/2017,3564.2004,22800,4476,2912639,1.50E+12,0LIZOsdmeN,2935439,80,com.sec.android.app.shealth,59:39.0,180000,7a01e643-ea26-4a7d-82b5-9c79ad6aaff1,7a01e643-ea26-4a7d-82b5-9c79ad6aaff1.extra_data.json,195.52998
0,60,23940000,8/26/2017,17920.637,84863,22805,13775154,1.50E+12,0LIZOsdmeN,13860017,383,com.sec.android.app.shealth,55:23.6,797566,7616a37f-5811-471a-8cbe-d9ba530cb77c,7616a37f-5811-471a-8cbe-d9ba530cb77c.extra_data.json,960.18665
0,60,18960000,8/25/2017,8778.601,62400,11015,6987169,1.50E+12,0LIZOsdmeN,7049569,195,com.sec.android.app.shealth,33:03.3,360000,43d444b3-4bbf-42c3-8d95-2b751df09255,43d444b3-4bbf-42c3-8d95-2b751df09255.extra_data.json,477.14
0,60,25800000,8/24/2017,10888.949,165811,12960,8048857,1.50E+12,0LIZOsdmeN,8214668,226,com.sec.android.app.shealth,32:07.8,1263678,06e55535-322f-4409-9eea-5bd4517fa8a3,06e55535-322f-4409-9eea-5bd4517fa8a3.extra_data.json,579.6295
0,60,22860000,8/23/2017,8689.957,33861,11021,7176743,1.50E+12,0LIZOsdmeN,7210604,198,com.sec.android.app.shealth,00:20.8,180000,b599a1d3-8adc-44b3-bb15-dbff960daa98,b599a1d3-8adc-44b3-bb15-dbff960daa98.extra_data.json,473.03992
0,60,7440000,8/22/2017,5348.142,26804,6700,4372844,1.50E+12,0LIZOsdmeN,4399648,120,com.sec.android.app.shealth,04:43.9,1023275,eeab568c-b907-4598-89dc-849dd4bb4c9c,eeab568c-b907-4598-89dc-849dd4bb4c9c.extra_data.json,292.26276
0,60,21120000,8/21/2017,9540.24,24563,11916,7588488,1.50E+12,0LIZOsdmeN,7613051,210,com.sec.android.app.shealth,39:34.4,964029,d54a16b2-9a18-4246-8d9d-5d2f1a8eb887,d54a16b2-9a18-4246-8d9d-5d2f1a8eb887.extra_data.json,495.83554
0,60,27000000,8/20/2017,9930.843,28619,12399,8010042,1.50E+12,0LIZOsdmeN,8038661,221,com.sec.android.app.shealth,51:07.0,300000,e254364e-e6ba-40b7-8227-a19a97a1f7b2,e254364e-e6ba-40b7-8227-a19a97a1f7b2.extra_data.json,526.1798
0,60,8160000,8/19/2017,16496.145,321767,19829,11999652,1.50E+12,0LIZOsdmeN,12321419,340,com.sec.android.app.shealth,13:28.3,847472,89567cc9-e914-4cbf-b5ac-919d8f1625fa,89567cc9-e914-4cbf-b5ac-919d8f1625fa.extra_data.json,895.41095
0,60,35220000,8/18/2017,12790.735,79445,15951,9969583,1.50E+12,0LIZOsdmeN,10049028,278,com.sec.android.app.shealth,37:29.4,1214714,7b82145b-ba12-4b22-b64b-37711f8abe41,7b82145b-ba12-4b22-b64b-37711f8abe41.extra_data.json,663.58594
0,60,20400000,8/17/2017,22418.19,433208,24691,15001850,1.50E+12,0LIZOsdmeN,15435058,428,com.sec.android.app.shealth,56:25.0,1290811,19b4a4f8-fd9e-4378-9051-73722578bd01,19b4a4f8-fd9e-4378-9051-73722578bd01.extra_data.json,1307.3893
0,60,25920000,8/16/2017,5277.889,67600,6476,4145285,1.50E+12,0LIZOsdmeN,4212885,116,com.sec.android.app.shealth,23:36.5,120000,977f102f-3561-48d8-b1e8-4c8c28325d8c,977f102f-3561-48d8-b1e8-4c8c28325d8c.extra_data.json,310.66
0,60,21480000,8/15/2017,13161.983,68176,16419,10188828,1.50E+12,0LIZOsdmeN,10257004,283,com.sec.android.app.shealth,14:22.0,540000,a3e1e6a3-87ad-4da5-a3f1-e2fca44b5834,a3e1e6a3-87ad-4da5-a3f1-e2fca44b5834.extra_data.json,699.7197
0,60,20820000,8/14/2017,17935.94,324293,21378,12624801,1.50E+12,0LIZOsdmeN,12949094,358,com.sec.android.app.shealth,26:37.0,2291063,616bc953-114e-4419-a02a-7f721473fa05,616bc953-114e-4419-a02a-7f721473fa05.extra_data.json,980.2818
0,60,22260000,8/13/2017,21147.514,99329,26428,16388517,1.50E+12,0LIZOsdmeN,16487846,456,com.sec.android.app.shealth,02:45.4,420000,87e18970-902b-4b22-ba90-8f4e77948deb,87e18970-902b-4b22-ba90-8f4e77948deb.extra_data.json,1123.2795
0,60,55380000,8/13/2017,3106.4604,8400,3923,2516171,1.50E+12,0LIZOsdmeN,2524571,68,com.sec.android.app.shealth,58:46.3,240000,a23d8d7c-2928-4870-8d2c-d4d36aff8566,a23d8d7c-2928-4870-8d2c-d4d36aff8566.extra_data.json,168.35997
0,60,22619999,8/12/2017,3103.1099,6000,3867,2446226,1.50E+12,0LIZOsdmeN,2452226,66,com.sec.android.app.shealth,23:24.6,180000,5cb1a345-b58b-47d0-96ff-f3075e8a6898,5cb1a345-b58b-47d0-96ff-f3075e8a6898.extra_data.json,166.23994
0,60,19620000,8/11/2017,5925.4863,77933,7374,4541124,1.50E+12,0LIZOsdmeN,4619057,126,com.sec.android.app.shealth,49:44.1,678859,56b6aad2-d879-4205-b67e-c484f3bde509,56b6aad2-d879-4205-b67e-c484f3bde509.extra_data.json,328.28058
0,60,28380000,8/10/2017,3319.1296,7600,4304,2770388,1.50E+12,0LIZOsdmeN,2777988,76,com.sec.android.app.shealth,05:35.3,180000,d60e4e88-0673-4576-a09f-63ae865201b1,d60e4e88-0673-4576-a09f-63ae865201b1.extra_data.json,179.32997
0,60,24240000,8/9/2017,5405.4595,18161,6978,4514094,1.50E+12,0LIZOsdmeN,4532255,125,com.sec.android.app.shealth,54:49.9,180000,f701de06-cc4a-4d52-9f1f-c906f8230928,f701de06-cc4a-4d52-9f1f-c906f8230928.extra_data.json,298.9599
0,60,28860000,8/8/2017,3847.03,21031,4965,3157549,1.50E+12,0LIZOsdmeN,3178580,86,com.sec.android.app.shealth,38:21.4,240000,9bc5fa90-d602-4aa0-96f2-3a171282cd8a,9bc5fa90-d602-4aa0-96f2-3a171282cd8a.extra_data.json,215.52994
0,60,26400000,8/7/2017,4306.91,1200,5652,3690121,1.50E+12,0LIZOsdmeN,3691321,101,com.sec.android.app.shealth,45:29.8,180000,49839cde-1087-4238-8854-634343157a36,49839cde-1087-4238-8854-634343157a36.extra_data.json,234.88997
0,60,27900000,8/6/2017,5030.5195,62005,6194,3900361,1.50E+12,0LIZOsdmeN,3962366,110,com.sec.android.app.shealth,23:31.8,240000,b4beaafa-2592-432c-a60a-cf31e11cfc87,b4beaafa-2592-432c-a60a-cf31e11cfc87.extra_data.json,276.4299
